Vert_Group,Order,Genus,Species,Common_name,Population_1,Population_2,Population_3,Latitude,Longitude,LatLongEst,Elevation,Years,Year_1,Year_final,Breeding_Cycle,Moult,Life_Stage,LifeHistConf,Jan_Sampled,Feb_Sampled,Mar_Sampled,Apr_Sampled,May_Sampled,June_Sampled,July_Sampled,Aug_Sampled,Sept_Sampled,Oct_Sampled,Nov_Sampled,Dec_Sampled,Time_min,Time_max,CaptureMethod,SampleMethod,MaxLatency_A,MaxLate_Cort,LateStressCort,StressorType,MajorStressPop,Method,A_AntibodyKit,Cort_AntibodyKit,CORT,Androgen,M_A_Mean,M_A_SE,M_A_CV,M_A_N,M_A_Min,M_A_Max,M_A_RemoveOutlier,F_A_Mean,F_A_SE,F_A_CV,F_A_N,F_A_Min,F_A_Max,F_A_RemoveOutlier,M_BC_Mean,M_BC_SE,M_BC_CV,M_BC_N,M_BC_Min,M_BC_Max,M_BC_RemoveOutlir,F_BC_Mean,F_BC_SE,F_BC_CV,F_BC_N,F_BC_Min,F_BC_Max,F_BC_RemoveOutlir,M_SC_Mean,M_SC_SE,M_SC_CV,M_SC_N,M_SC_Min,M_SC_Max,M_SC_RemoveOutlier,F_SC_Mean,F_SC_SE,F_SC_CV,F_SC_N,F_SC_Min,F_SC_Max,F_SC_RemoveOutlier,OutlierCriteria,Notes,Lab_ID,Ref_ID,Migratory_Status,Mixed_Status_Species,Notes_Migration,Additional_Sources_Migration
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"lower mainland British Columbia, Vancouver, Canada",null,null,49.2,-122.67,Estimated,40,2005,2005,2005,Nonbreeding,null,null,N,N,N,N,N,N,N,N,N,N,N,Y,Y,null,null,mist net with playback,Active,null,6,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.05,3.95,100.3882599,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Data characterized by a control with blood drawn from a jugular vein,Soma,281,Resident,Yes,Paper states that this population is non-migratory.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"lower mainland British Columbia, Vancouver, Canada",null,null,49.2,-122.67,Estimated,40,2005,2005,2005,Nonbreeding,null,null,N,N,N,N,N,N,N,N,N,N,N,Y,Y,null,null,mist net with playback,Active,null,6,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.24,10.53,139.0129192,12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Data characterized by an STI with blood drawn from a jugular vein,Soma,281,Resident,Yes,Paper states that this population is non-migratory.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Victoria on Vancouver Island, British Columbia, Canada",null,null,48.429,-123.366,Estimated,23,2005,2005,2005,Breeding ,null,"Incubation, Young care",N,N,N,N,N,Y,Y,Y,N,N,N,N,N,null,null,mist nest or potter trap,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.224,2.56,58.25078911,12,null,null,null,16.31,2.12,46.86553467,13,null,null,null,64.298,8.962,39.42325405,8,null,null,null,null,null,null,null,null,null,null,null,Data characterized by low predator pressure,Soma,282,Resident,Yes,Zanette et al. (2003) state that this population is resident.,"https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range, https://doi.org/10.1098/rspb.2002.2311"
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Victoria on Vancouver Island, British Columbia, Canada",null,null,48.429,-123.366,Estimated,23,2005,2005,2005,Breeding,null,"Incubation, Young care",N,N,N,N,N,Y,Y,Y,N,N,N,N,N,null,null,mist nest or potter trap,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21.138,3.2,50.20909892,11,null,null,null,13.81,1.41,36.81265241,13,null,null,null,84.934,18.884,62.88649754,8,null,null,null,null,null,null,null,null,null,null,null,Data characterized by high predator pressure,Soma,282,Resident,Yes,Zanette et al. (2003) state that this population is resident.,"https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range, https://doi.org/10.1098/rspb.2002.2312"
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Victoria on Vancouver Island, British Columbia, Canada",null,null,48.429,-123.366,Estimated,23,2005,2005,2005,Nonbreeding,null,null,Y,N,N,N,N,N,N,N,N,N,Y,N,N,null,null,mist net,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.8,1,36.79133955,13,null,null,null,null,null,null,null,null,null,null,34.823,2.258,23.37918841,13,null,null,null,null,null,null,null,null,null,null,null,Data characterized by low predator pressure,Soma,282,Resident,Yes,Zanette et al. (2003) state that this population is resident.,"https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range, https://doi.org/10.1098/rspb.2002.2313"
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Victoria on Vancouver Island, British Columbia, Canada",null,null,48.429,-123.366,Estimated,23,2005,2005,2005,Nonbreeding,null,null,Y,N,N,N,N,N,N,N,N,N,Y,N,N,null,null,mist net,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.2,1,32.1924221,13,null,null,null,null,null,null,null,null,null,null,34.022,2.256,23.90842301,13,null,null,null,null,null,null,null,null,null,null,null,Data characterized by high predator pressure,Soma,282,Resident,Yes,Zanette et al. (2003) state that this population is resident.,"https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range, https://doi.org/10.1098/rspb.2002.2314"
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Vancouver, Canada",null,null,49.12,-123.01,Reported,4,2006,2006,2006,Breeding,null,null,N,N,N,N,N,Y,N,N,N,N,N,N,N,null,null,conspecific playback and mist net,Active,null,3,30,Restraint,null,RIA,null,"ImmuChem 07-120103 MP Biomedicals Orangeburg, NY USA",corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.476,3.598,65.75782369,8,null,null,null,null,null,null,null,null,null,null,165.894,12.607,22.79829289,9,null,null,null,null,null,null,null,null,null,null,null,Link to phenotype: DHEA & CORT in specific brain regions,Soma,283,Resident,Yes,Paper says this population is sedentary.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Vancouver, Canada",null,null,49.12,-123.01,Reported,4,2006,2006,2006,Nonbreeding,Y,null,Y,N,N,N,N,N,N,N,Y,N,N,N,N,null,null,conspecific playback and mist net,Active,null,3,30,Restraint,null,RIA,null,"ImmuChem 07-120103 MP Biomedicals Orangeburg, NY USA",corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.3669,0.989,65.68271198,5,null,null,null,null,null,null,null,null,null,null,32.891,3.5,26.06553191,6,null,null,null,null,null,null,null,null,null,null,null,Link to phenotype: DHEA & CORT in specific brain regions,Soma,283,Resident,Yes,Paper says this population is sedentary.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Vancouver, Canada",null,null,49.12,-123.01,Reported,4,2006,2006,2006,Nonbreeding,null,null,Y,Y,N,N,N,N,N,N,N,N,N,N,N,null,null,conspecific playback and mist net,Active,null,3,30,Restraint,null,RIA,null,"ImmuChem 07-120103 MP Biomedicals Orangeburg, NY USA",corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.3857,1.724,96.03208497,9,null,null,null,null,null,null,null,null,null,null,40,4,30,9,null,null,null,null,null,null,null,null,null,null,null,Link to phenotype: DHEA & CORT in specific brain regions,Soma,283,Resident,Yes,Paper says this population is sedentary.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Victoria, British Columbia, Canada",null,null,48.429,-123.366,Estimated,20,2002,2002,2002,Breeding,null,Young care,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,null,null,mist net,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.76,1.38,null,null,null,null,N,null,null,null,null,null,null,null,70.08,8.73,null,null,null,null,N,null,null,null,null,null,null,null,null,null,Wingfield,75,Resident,Yes,Paper says song sparrows in this area are resident.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Victoria, British Columbia, Canada",null,null,48.429,-123.366,Estimated,20,2002,2002,2002,Breeding,null,Young care,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,null,null,mist net,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.11,1.41,null,null,null,null,N,null,null,null,null,null,null,null,90.59,9.36,null,null,null,null,N,null,null,null,null,null,null,null,null,null,Wingfield,75,Resident,Yes,Paper says song sparrows in this area are resident.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Victoria, British Columbia, Canada",null,null,48.429,-123.366,Estimated,20,2002,2002,2002,Breeding,null,Young care,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,null,null,mist net,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.83,1.67,null,null,null,null,N,null,null,null,null,null,null,null,95.18,9.98,null,null,null,null,N,null,null,null,null,null,null,null,null,null,Wingfield,75,Resident,Yes,Paper says song sparrows in this area are resident.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Victoria, British Columbia, Canada",null,null,48.429,-123.366,Estimated,20,2002,2002,2002,Breeding,null,Young care,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,null,null,mist net,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.07,1.1,null,null,null,null,N,null,null,null,null,null,null,null,117.13,8.37,null,null,null,null,N,null,null,null,null,null,null,null,null,null,Wingfield,75,Resident,Yes,Paper says song sparrows in this area are resident.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Skagit Valley Wildlife Recreation Area near Conway, Washington, USA","Discovery Park along Puget Sound in Seattle, Washington, USA",null,48.667,-122.367,Reported,2,null,null,null,Breeding,null,Prebreeding,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,mist net,Passive,7,7,null,null,null,RIA,null,null,corticosterone,testosterone,null,null,null,null,null,null,null,0.4,0.16,97.97958971,6,null,null,N,null,null,null,null,null,null,null,21.43,6.58,75.21065099,6,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Coordinates are for Skagit Valley,Wingfield,83,Resident,Yes,Paper says that song sparrows are resident at both study sites.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Skagit Valley Wildlife Recreation Area near Conway, Washington, USA","Discovery Park along Puget Sound in Seattle, Washington, USA",null,48.667,-122.367,Reported,2,null,null,null,Nonbreeding,N,Post-molt,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,mist nets,Passive,7,7,null,null,null,RIA,null,null,corticosterone,testosterone,null,null,null,null,null,null,null,0.6,0.26,86.66666667,4,null,null,N,null,null,null,null,null,null,null,15.77,2.31,29.2961319,4,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Coordinates are for Skagit Valley,Wingfield,83,Resident,Yes,Paper says that song sparrows are resident at both study sites.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Skagit Valley Wildlife Recreation Area near Conway, Washington, USA","Discovery Park along Puget Sound in Seattle, Washington, USA",null,48.667,-122.367,Reported,2,null,null,null,Breeding,null,Incubation,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,mist net,Passive,7,7,null,null,null,RIA,null,null,corticosterone,testosterone,null,null,null,null,null,null,null,1.17,0.41,99.11582232,8,null,null,N,null,null,null,null,null,null,null,26.81,5.67,59.81791047,8,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Coordinates are for Skagit Valley,Wingfield,83,Resident,Yes,Paper says that song sparrows are resident at both study sites.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Western Washington State, USA",null,null,48.552727,-123.04669,Reported,0,2001-2002,2001,2002,Breeding,null,null,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,mist net and song playback,Active,null,3,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.79,1.99,53.00506582,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Spring,Wingfield,290,Resident,Yes,Paper says that this particular subspecies is sedentary.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melospiza,melodia,Song sparrow,"Western Washington State, USA",null,null,48.552727,-123.04669,Reported,0,2001-2002,2001,2002,Nonbreeding,null,null,N,Y,Y,N,N,N,N,N,N,N,N,N,N,null,null,mist net and song playback,Active,null,3,null,null,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.16,0.97,47.60670975,30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Winter,Wingfield,290,Resident,Yes,Paper says that this particular subspecies is sedentary.,https://www.allaboutbirds.org/guide/Song_Sparrow/maps-range
Bird,Passeriformes,Melozone,aberti,Abert's towhee,"Hell's Canyon, Arizona, USA","Sierra Estrella Wilderness Areas, Phoenix, Arizona, USA","Robbins-Powers Butte Wildlife Management Areas, Maricopa County, Arizona, USA",33.944,-112.385,Reported,1644,2006,2006,2006,Nonbreeding,null,null,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,5:00,11:30,"mist net, passive or mist net, playback","Active, Attractant",null,3,30,Restraint,null,EIA,null,Assay Designs ,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.97,7.83,120.0970863,6,null,null,N,null,null,null,null,null,null,null,54.92,11.2,49.95317757,6,null,null,N,null,null,null,null,null,null,null,null,Published under former genus name (Pipilo),Deviche,23,Resident,No,,https://www.allaboutbirds.org/guide/Aberts_Towhee/maps-range
Bird,Passeriformes,Melozone,aberti,Abert's towhee,"Hell's Canyon, Arizona, USA","Sierra Estrella Wilderness Areas, Phoenix, Arizona, USA","Robbins-Powers Butte Wildlife Management Areas, Maricopa County, Arizona, USA",33.944,-112.385,Reported,1644,2006,2006,2006,Breeding,null,null,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,5:00,11:30,"mist net, passive or mist net, playback","Active, Attractant",null,3,30,Restraint,null,EIA,null,Assay Designs ,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.79,2.91,119.3646668,13,null,null,N,null,null,null,null,null,null,null,41.42,5.12,44.56886173,13,null,null,N,null,null,null,null,null,null,null,null,Published under former genus name (Pipilo),Deviche,23,Resident,No,,https://www.allaboutbirds.org/guide/Aberts_Towhee/maps-range
Bird,Passeriformes,Melozone,aberti,Abert's towhee,"Hell's Canyon, Arizona, USA","Sierra Estrella Wilderness Areas, Phoenix, Arizona, USA","Robbins-Powers Butte Wildlife Management Areas, Maricopa County, Arizona, USA",33.944,-112.385,Reported,1644,2006,2006,2006,Nonbreeding,Y,null,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,5:00,11:30,"mist net, passive or mist net, playback","Active, Attractant",null,3,30,Restraint,null,EIA,null,Assay Designs ,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.66,7.12,108.6003001,5,null,null,N,null,null,null,null,null,null,null,36.94,6.56,39.70927432,5,null,null,N,null,null,null,null,null,null,null,null,Published under former genus name (Pipilo),Deviche,23,Resident,No,,https://www.allaboutbirds.org/guide/Aberts_Towhee/maps-range
Bird,Passeriformes,Melozone,aberti,Abert's towhee,"Phoenix, Arizona, USA",null,null,33.45,-112.067,Reported,340,2006,2006,2006,Nonbreeding,null,null,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,5:00,11:30,"mist net, passive or mist net, playback","Active, Attractant",null,3,30,Restraint,null,EIA,null,Assay Designs ,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.6,3.3,82.82155777,10,null,null,N,null,null,null,null,null,null,null,22.61,2.21,30.90948089,10,null,null,N,null,null,null,null,null,null,null,null,"Coordinates are from Hells Canyon, AZ; one of three sites with pooled data. Published under former genus name (Pipilo)",Deviche,23,Resident,No,,https://www.allaboutbirds.org/guide/Aberts_Towhee/maps-range
Bird,Passeriformes,Melozone,aberti,Abert's towhee,"Phoenix, Arizona, USA",null,null,33.45,-112.067,Reported,340,2006,2006,2006,Breeding,null,null,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,5:00,11:30,"mist net, passive or mist net, playback","Active, Attractant",null,3,30,Restraint,null,EIA,null,Assay Designs ,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.61,2.91,97.90709278,18,null,null,N,null,null,null,null,null,null,null,44.34,6.7,64.10846325,18,null,null,N,null,null,null,null,null,null,null,null,"Coordinates are from Hells Canyon, AZ; one of three sites with pooled data. Published under former genus name (Pipilo)",Deviche,23,Resident,No,,https://www.allaboutbirds.org/guide/Aberts_Towhee/maps-range
